Genot,Temp,Family,meangr
XA31,40,A,2.43320558299102
XA32,20,A,2.19723731884058
XA32,25,A,3.01274022627306
XA32,30,A,3.93222222222222
XA32,35,A,4.44249151433362
XA32,37.5,A,4.035
XA32,40,A,2.7318602929463
XA33,20,A,2.28940217391304
XA33,25,A,3.25312312312312
XA33,30,A,4.28147660818713
XA33,35,A,4.56834795321637
XA33,37.5,A,3.73166666666667
XA33,40,A,2.50304992492492
XA34,20,A,2.26902173913043
XA34,25,A,3.06517658963311
XA34,30,A,4.03055555555556
XA34,35,A,4.6703216374269
XA34,37.5,A,3.88805555555556
XA34,40,A,2.99074275362319
XA35,20,A,2.25498188405797
XA35,25,A,3.07562793772033
XA35,30,A,3.99
XA35,35,A,4.33429093567251
XA35,37.5,A,3.81972222222222
XA35,40,A,2.66349637681159
XA36,20,A,2.32359601449275
XA36,25,A,3.35550863363363
XA36,30,A,4.01432748538012
XA36,35,A,4.67463450292398
XA36,37.5,A,3.5475
XA36,40,A,2.74320652173913
XA37,20,A,2.24207427536232
XA37,25,A,3.14673097010054
XA37,30,A,3.79361111111111
XA37,35,A,4.18097953216374
XA37,37.5,A,3.39459834834835
XA37,40,A,2.66145833333333
XA38,20,A,2.36163949275362
XA38,25,A,3.29349099099099
XA38,30,A,4.20109649122807
XA38,35,A,4.67854532163743
XA38,37.5,A,4.02171052631579
XA38,40,A,2.83605072463768
XA39,20,A,2.17278079710145
XA39,25,A,3.23340277777778
XA39,30,A,4.04166666666667
XA39,35,A,4.48813596491228
XA39,37.5,A,3.65190878378378
XA39,40,A,2.46422101449275
XA4,20,A,2.19882246376812
XA4,25,A,3.08535742565534
XA4,30,A,3.98222222222222
XA4,35,A,4.09993763260834
XA4,37.5,A,3.70172514619883
XA4,40,A,2.61684112920967
XA40,20,A,2.26607789855072
XA40,25,A,3.14964420942682
XA40,30,A,4.07190058479532
XA40,35,A,4.80555555555556
XA40,37.5,A,4.01017543859649
XA40,40,A,2.66621874591983
XA41,20,A,2.31511334704269
XA41,25,A,3.18796921921922
XA41,30,A,4.03722222222222
XA41,35,A,4.70361842105263
XA41,37.5,A,3.93022660818713
XA41,40,A,2.8443110229795
XA42,20,A,2.19524619728424
XA42,25,A,2.97554347826087
XA42,30,A,4.12720029239766
XA42,35,A,4.59265350877193
XA42,37.5,A,3.64644144144144
XA42,40,A,2.45018115942029
XA43,20,A,2.10665760869565
XA43,25,A,2.91938405797102
XA43,30,A,3.88833333333333
XA43,35,A,4.30508040935673
XA43,37.5,A,3.4019481981982
XA43,40,A,2.47509057971014
XA44,20,A,2.28555253623188
XA44,25,A,3.11111927144536
XA44,30,A,3.96333333333333
XA44,35,A,4.64038742690058
XA44,37.5,A,3.85694444444445
XA44,40,A,2.84527394242068
XA45,20,A,2.27287137681159
XA45,25,A,3.06111274317796
XA45,30,A,3.87
XA45,35,A,4.35380116959064
XA45,37.5,A,3.88555555555556
XA45,40,A,2.89956056600078
XA46,20,A,2.2776268115942
XA46,25,A,3.0770723168821
XA46,30,A,4.00194444444445
XA46,35,A,4.46070906432749
XA46,37.5,A,3.86616228070175
XA46,40,A,2.93021282151717
XA47,20,A,2.20833333333333
XA47,25,A,3.00249094202899
XA47,30,A,3.95
XA47,35,A,4.44206871345029
XA47,37.5,A,3.58711711711712
XA47,40,A,2.57427536231884
XA48,20,A,2.32653985507246
XA48,25,A,3.28106231231231
XA48,30,A,4.38395467836257
XA48,35,A,4.62426900584795
XA48,37.5,A,3.86166666666667
XA48,40,A,2.77626811594203
XA49,20,A,2.19157608695652
XA49,25,A,3.38339902402402
XA49,30,A,4.15987573099415
XA49,35,A,4.56122076023392
XA49,37.5,A,3.74583333333333
XA49,40,A,2.48346920289855
XA5,20,A,2.23958333333333
XA5,25,A,2.98765604233909
XA5,30,A,3.78666666666667
XA5,35,A,4.26216496953339
XA5,37.5,A,3.98083333333333
XA5,40,A,2.67553827089552
XA50,20,A,2.27672101449275
XA50,25,A,3.24338400900901
XA50,30,A,4.18252192982456
XA50,35,A,4.74122807017544
XA50,37.5,A,3.82869883040936
XA50,40,A,2.88144054380467
XA51,20,A,2.21150362318841
XA51,25,A,3.10196949667058
XA51,30,A,4.01722222222222
XA51,35,A,4.37151315789474
XA51,37.5,A,3.52900900900901
XA51,40,A,2.6598731884058
XA52,20,A,2.32042572463768
XA52,25,A,3.38856043543544
XA52,30,A,4.32323830409357
XA52,35,A,4.80391081871345
XA52,37.5,A,3.68749812312312
XA52,40,A,2.67345712560386
XA53,20,A,2.27173913043478
XA53,25,A,3.22377064564565
XA53,30,A,4.13982456140351
XA53,35,A,4.4136769005848
XA53,37.5,A,3.73684872372372
XA53,40,A,2.68342391304348
XA54,20,A,2.16802536231884
XA54,25,A,3.1361204954955
XA54,30,A,3.88333333333333
XA54,35,A,4.34450292397661
XA54,37.5,A,3.69308183183183
XA54,40,A,2.48346920289855
XA55,20,A,2.26517814009662
XA55,25,A,3.16909028593811
XA55,30,A,4.15978801169591
XA55,35,A,4.59448099415205
XA55,37.5,A,3.51587862318841
XA55,40,A,2.62115036231884
XA56,20,A,2.25837862318841
XA56,25,A,3.10838351938895
XA56,30,A,3.95619883040936
XA56,35,A,4.64199561403509
XA56,37.5,A,3.95361111111111
XA56,40,A,2.94156792662227
XA57,20,A,2.42074275362319
XA57,25,A,3.36969782282282
XA57,30,A,4.28220029239766
XA57,35,A,4.97467105263158
XA57,37.5,A,4.05933479532164
XA57,40,A,3.02032004830918
XA58,20,A,2.29732789855072
XA58,25,A,3.12727469317143
XA58,30,A,4.00972222222222
XA58,35,A,4.5391081871345
XA58,37.5,A,3.68972222222222
XA58,40,A,2.72327898550725
XA59,20,A,2.20516304347826
XA59,25,A,3.04324748661705
XA59,30,A,3.91166666666667
XA59,35,A,4.41977339181286
XA59,37.5,A,3.79166666666667
XA59,40,A,2.77672101449275
XA6,20,A,2.30638586956522
XA6,25,A,3.09448671604489
XA6,30,A,4.03694444444444
XA6,35,A,4.81704485198315
XA6,37.5,A,4.05944444444444
XA6,40,A,2.42645977306318
XA60,20,A,2.26132246376812
XA60,25,A,3.22936863493929
XA60,30,A,4.30475877192982
XA60,35,A,4.71977339181287
XA60,37.5,A,3.66111111111111
XA60,40,A,2.7161654589372
XA61,20,A,2.39130434782609
XA61,25,A,3.32624812312312
XA61,30,A,4.28862573099415
XA61,35,A,4.47770467836257
XA61,37.5,A,3.865
XA61,40,A,2.66485507246377
XA62,20,A,2.13360507246377
XA62,25,A,3.30337666470819
XA62,30,A,4.035
XA62,35,A,4.54915935672515
XA62,37.5,A,3.59263325825826
XA62,40,A,3.21906400966184
XA63,20,A,2.23143115942029
XA63,25,A,3.20781311202507
XA63,30,A,4.26448830409357
XA63,35,A,4.3983918128655
XA63,37.5,A,3.47698198198198
XA63,40,A,2.61730072463768
XA64,20,A,2.2638134057971
XA64,25,A,3.21097524154589
XA64,30,A,3.96027777777778
XA64,35,A,4.62090643274854
XA64,37.5,A,3.80083333333333
XA64,40,A,2.78079710144928
XA65,20,A,2.05366847826087
XA65,25,A,2.94836956521739
XA65,30,A,3.73277777777778
XA65,35,A,4.20010964912281
XA65,37.5,A,3.73445906432749
XA65,40,A,2.44610507246377
XA66,20,A,2.3023097826087
XA66,25,A,3.17718533751142
XA66,30,A,3.96527777777778
XA66,35,A,4.39457602339181
XA66,37.5,A,3.88
XA66,40,A,2.46082427536232
XA67,20,A,2.1580615942029
XA67,25,A,3.10125138725682
XA67,30,A,3.90805555555556
XA67,35,A,4.2865350877193
XA67,37.5,A,3.63527777777778
XA67,40,A,2.71988224637681
XA68,20,A,2.11413043478261
XA68,25,A,2.85892210144928
XA68,30,A,3.59583333333333
XA68,35,A,3.88899122807018
XA68,37.5,A,3.45035097597598
XA68,40,A,2.61639492753623
XA69,20,A,2.24501811594203
XA69,25,A,3.04257246376812
XA69,30,A,3.98305555555556
XA69,35,A,4.44608918128655
XA69,37.5,A,3.93
XA69,40,A,2.75045289855072
XA7,20,A,2.22826086956522
XA7,25,A,2.96153760144485
XA7,30,A,3.85638888888889
XA7,35,A,4.54639512534249
XA7,37.5,A,4.12777777777778
XA7,40,A,3.01313585565784
XA70,20,A,2.3062369434652
XA70,25,A,3.16981655568612
XA70,30,A,3.95444444444445
XA70,35,A,4.17111111111111
XA70,37.5,A,3.81416666666667
XA70,40,A,2.6664402173913
XA71,20,A,2.17685688405797
XA71,25,A,3.08084239130435
XA71,30,A,3.8925
XA71,35,A,4.37920321637427
XA71,37.5,A,3.79858858858859
XA71,40,A,2.60276268115942
XA72,20,A,2.16417572463768
XA72,25,A,2.98890398550725
XA72,30,A,3.72111111111111
XA72,35,A,4.21259502923977
XA72,37.5,A,3.56448010510511
XA72,40,A,2.42325483091787
XA73,20,A,2.32971014492754
XA73,25,A,3.21883364342603
XA73,30,A,4.18464912280702
XA73,35,A,4.56377923976608
XA73,37.5,A,3.74021396396396
XA73,40,A,2.50520833333333
XA74,20,A,2.23369565217391
XA74,25,A,3.15525443922183
XA74,30,A,4.02972222222222
XA74,35,A,4.36970029239766
XA74,37.5,A,3.61723723723724
XA74,40,A,2.68274456521739
XA75,20,A,2.10183917674621
XA75,25,A,3.00883152173913
XA75,30,A,3.98055555555556
XA75,35,A,4.51114766081871
XA75,37.5,A,3.88078641141141
XA75,40,A,2.62771739130435
XA76,20,A,2.24954710144928
XA76,25,A,3.16976351351351
XA76,30,A,4.13805555555556
XA76,35,A,4.40549707602339
XA76,37.5,A,3.75028340840841
XA76,40,A,2.44859601449275
XA77,20,A,2.43636775362319
XA77,25,A,3.53972222222222
XA77,30,A,4.45376461988304
XA77,35,A,4.77178362573099
XA77,37.5,A,4.07946637426901
XA77,40,A,2.90436488118553
XA78,20,A,2.23482789855072
XA78,25,A,3.02626811594203
XA78,30,A,3.78694444444445
XA78,35,A,4.42891081871345
XA78,37.5,A,3.76091216216216
XA78,40,A,2.72950124037081
XA79,20,A,2.31521739130435
XA79,25,A,3.35069444444444
XA79,30,A,4.30964912280702
XA79,35,A,4.72843567251462
XA79,37.5,A,4.01888888888889
XA79,40,A,2.87115721699961
XA8,20,A,2.26109601449275
XA8,25,A,3.27090277777778
XA8,30,A,4.025
XA8,35,A,4.36356817159449
XA8,37.5,A,4.01027777777778
XA8,40,A,2.68734227767474
XA80,20,A,2.26947463768116
XA80,25,A,3.3266234984985
XA80,30,A,4.36397660818714
XA80,35,A,4.8374634502924
XA80,37.5,A,3.87899211711712
XA80,40,A,2.8112711352657
XA81,20,A,2.35944640292466
XA81,25,A,3.078125
XA81,30,A,4.16888888888889
XA81,35,A,4.35088450292398
XA81,37.5,A,3.99805555555556
XA81,40,A,2.59941123188406
XA82,20,A,2.25565511163337
XA82,25,A,3.20750301932367
XA82,30,A,4.10777777777778
XA82,35,A,4.50603070175439
XA82,37.5,A,3.98638888888889
XA82,40,A,2.75090579710145
XA83,20,A,2.18546195652174
XA83,25,A,3.02038043478261
XA83,30,A,3.82833333333333
XA83,35,A,4.14054824561404
XA83,37.5,A,3.47929649758454
XA83,40,A,2.34261775362319
XA84,20,A,2.26268115942029
XA84,25,A,3.12753378378378
XA84,30,A,3.89777777777778
XA84,35,A,4.5656067251462
XA84,37.5,A,3.91527777777778
XA84,40,A,2.72259963768116
XA85,20,A,2.21263586956522
XA85,25,A,3.0258152173913
XA85,30,A,3.87972222222222
XA85,35,A,4.61641081871345
XA85,37.5,A,3.72403903903904
XA85,40,A,2.484375
XA86,20,A,2.1995018115942
XA86,25,A,3.05774456521739
XA86,30,A,3.85805555555556
XA86,35,A,4.01192251461988
XA86,37.5,A,3.2599446729338
XA86,40,A,2.42463768115942
XA87,20,A,2.27278773338556
XA87,25,A,3.20516304347826
XA87,30,A,4.04944444444445
XA87,35,A,4.29217105263158
XA87,37.5,A,3.59198010510511
XA87,40,A,2.82291666666667
XA88,20,A,2.31838768115942
XA88,25,A,3.2827515015015
XA88,30,A,4.11083333333333
XA88,35,A,4.67105263157895
XA88,37.5,A,3.98472222222222
XA88,40,A,2.92504528985507
XA89,20,A,2.43244671301737
XA89,25,A,3.46677927927928
XA89,30,A,4.35944444444445
XA89,35,A,4.58142752715121
XA89,37.5,A,3.8097972972973
XA89,40,A,2.38315217391304
XA9,20,A,2.14696557971014
XA9,25,A,3.01747007858934
XA9,30,A,4.00666666666667
XA9,35,A,3.95902856258093
XA9,37.5,A,3.59805555555556
XA9,40,A,2.52628755466548
XA90,20,A,2.20380434782609
XA90,25,A,3.2187765210863
XA90,30,A,4.01654970760234
XA90,35,A,4.59667397660819
XA90,37.5,A,3.94250206585304
XA90,40,A,2.59621646102624
XA91,20,A,2.20516304347826
XA91,25,A,2.91462862318841
XA91,30,A,3.77888888888889
XA91,35,A,4.42891081871345
XA91,37.5,A,3.81365803303303
XA91,40,A,2.63088768115942
XA92,20,A,2.19587862318841
XA92,25,A,3.06588857879619
XA92,30,A,3.95944444444445
XA92,35,A,4.0524634502924
XA92,37.5,A,3.20359797297297
XA92,40,A,2.37658514492754
XA93,20,A,2.38315217391304
XA93,25,A,3.31123310810811
XA93,30,A,4.43656432748538
XA93,35,A,4.93760964912281
XA93,37.5,A,4.21119883040936
XA93,40,A,2.77445652173913
XA94,20,A,2.33310688405797
XA94,25,A,3.28284942551247
XA94,30,A,4.32834064327485
XA94,35,A,4.7999269005848
XA94,37.5,A,3.96138888888889
XA94,40,A,2.44927536231884
XB1,20,B,2.40511775362319
XB1,25,B,3.36869744744745
XB1,30,B,4.31670321637427
XB1,35,B,4.7192565827349
XB1,37.5,B,4.25083333333333
XB1,40,B,2.61886457389054
XB10,20,B,2.27176769160465
XB10,25,B,3.07838574147296
XB10,30,B,3.69722222222222
XB10,35,B,4.36264338731444
XB10,37.5,B,4.01527777777778
XB10,40,B,2.50197901613509
XB11,20,B,2.53917572463768
XB11,25,B,3.55267588549248
XB11,30,B,4.05630847953216
XB11,35,B,4.73923956160798
XB11,37.5,B,4.21877192982456
XB11,40,B,2.73709590024807
XB12,20,B,2.24048913043478
XB12,25,B,3.24307305394915
XB12,30,B,3.74666666666667
XB12,35,B,4.36699714758925
XB12,37.5,B,4.30701754385965
XB12,40,B,1.55898827086391
XB13,20,B,2.31657608695652
XB13,25,B,2.97102253295733
XB13,30,B,3.56138888888889
XB13,35,B,4.04258554141634
XB13,37.5,B,3.86472222222222
XB13,40,B,2.5669490378306
XB14,20,B,2.37432065217391
XB14,25,B,3.13590983137337
XB14,30,B,3.85555555555556
XB14,35,B,4.51986208236208
XB14,37.5,B,4.28247076023392
XB14,40,B,1.62369923877002
XB15,20,B,2.22690217391304
XB15,25,B,2.98232466903598
XB15,30,B,3.77277777777778
XB15,35,B,4.11945906432749
XB15,37.5,B,3.90611111111111
XB15,40,B,1.33543652814285
XB16,20,B,2.29891304347826
XB16,25,B,3.16035384458654
XB16,30,B,3.9628581871345
XB16,35,B,4.23826319878951
XB16,37.5,B,3.83888888888889
XB16,40,B,1.8290882638154
XB17,20,B,2.21923145972059
XB17,25,B,2.98515567019661
XB17,30,B,3.83694444444445
XB17,35,B,3.80487036498238
XB17,37.5,B,3.43216216216216
XB17,40,B,1.90715277777778
XB18,20,B,2.38632246376812
XB18,25,B,3.19922844039692
XB18,30,B,4.0824269005848
XB18,35,B,4.60087719298246
XB18,37.5,B,3.87718567251462
XB18,40,B,1.97509057971014
XB19,20,B,2.26268115942029
XB19,25,B,3.17959467619794
XB19,30,B,3.93222222222222
XB19,35,B,5.2
XB19,37.5,B,4.18342105263158
XB19,40,B,1.55185688405797
XB2,20,B,2.37069746376812
XB2,25,B,3.12983593701448
XB2,30,B,3.83138888888889
XB2,35,B,3.83056517311609
XB2,37.5,B,3.765
XB2,40,B,2.40946586417927
XB20,20,B,2.14538043478261
XB20,25,B,3.05554535513775
XB20,30,B,3.78666666666667
XB20,35,B,4.17271929824561
XB20,37.5,B,3.60384572072072
XB20,40,B,2.67830012077295
XB21,20,B,2.31951992753623
XB21,25,B,3.25395833333333
XB21,30,B,4.06565058479532
XB21,35,B,4.30866228070176
XB21,37.5,B,3.5739527027027
XB21,40,B,1.48052536231884
XB22,20,B,2.37855586564826
XB22,25,B,3.3456737987988
XB22,30,B,4.32456140350877
XB22,35,B,4.99316520467836
XB22,37.5,B,3.75738699225541
XB22,40,B,1.48609299516908
XB23,20,B,2.33239897506202
XB23,25,B,3.30508633633634
XB23,30,B,4.2943932748538
XB23,35,B,4.73004385964912
XB23,37.5,B,3.43177364864865
XB23,40,B,1.15240036231884
XB24,20,B,2.42776268115942
XB24,25,B,3.5076539039039
XB24,30,B,4.08897660818714
XB24,35,B,4.67861842105263
XB24,37.5,B,3.92905701754386
XB24,40,B,1.40194746376812
XB25,20,B,2.32505467423946
XB25,25,B,3.12273550724638
XB25,30,B,3.8425
XB25,35,B,4.36239035087719
XB25,37.5,B,3.42516304347826
XB25,40,B,2.25837862318841
XB26,20,B,2.56702898550725
XB26,25,B,3.42367492492493
XB26,30,B,4.10197368421053
XB26,35,B,4.39967105263158
XB26,37.5,B,3.72166666666667
XB26,40,B,2.84200980872177
XB27,20,B,2.30314417678548
XB27,25,B,3.00452898550725
XB27,30,B,3.75666666666667
XB27,35,B,4.5109649122807
XB27,37.5,B,3.9030753968254
XB27,40,B,2.01086956521739
XB28,20,B,2.16110539887714
XB28,25,B,2.87749094202899
XB28,30,B,3.78555555555556
XB28,35,B,3.76944444444445
XB28,37.5,B,3.08082811071941
XB28,40,B,1.25566123188406
XB29,20,B,2.34329710144927
XB29,25,B,3.22883209296253
XB29,30,B,4.23312134502924
XB29,35,B,4.41662280701754
XB29,37.5,B,3.76472222222222
XB29,40,B,2.69610507246377
XB3,20,B,2.19836956521739
XB3,25,B,3.01596899194144
XB3,30,B,3.56361111111111
XB3,35,B,3.56798790935247
XB3,37.5,B,3.35005255255255
XB3,40,B,2.59953470771892
XB30,20,B,2.38315217391304
XB30,25,B,3.34098160660661
XB30,30,B,4.08535087719298
XB30,35,B,4.57510964912281
XB30,37.5,B,3.20675496148322
XB30,40,B,0.942255434782609
XB31,20,B,2.55593297101449
XB31,25,B,3.58390765765766
XB31,30,B,4.48008040935673
XB31,35,B,4.83516081871345
XB31,37.5,B,3.94722953216374
XB31,40,B,2.92497388693041
XB32,20,B,2.34805253623188
XB32,25,B,3.39433183183183
XB32,30,B,4.39011695906433
XB32,35,B,5.2
XB32,37.5,B,4.05362573099415
XB32,40,B,1.34963768115942
XB33,20,B,2.35484601449275
XB33,25,B,3.4141798048048
XB33,30,B,4.33845029239766
XB33,35,B,4.5734649122807
XB33,37.5,B,3.74185998498499
XB33,40,B,2.62214371980676
XB34,20,B,2.1544812475519
XB34,25,B,2.83673007246377
XB34,30,B,3.68888888888889
XB34,35,B,4.07333333333334
XB34,37.5,B,3.79375
XB34,40,B,2.32721920289855
XB35,20,B,2.47984601449275
XB35,25,B,3.15639076576577
XB35,30,B,4.12222953216374
XB35,35,B,4.74597953216374
XB35,37.5,B,4.32691520467836
XB35,40,B,1.99615036231884
XB36,20,B,2.31241227640684
XB36,25,B,2.95380434782609
XB36,30,B,3.81277777777778
XB36,35,B,4.07198830409357
XB36,37.5,B,3.47822072072072
XB36,40,B,1.41191123188406
XB37,20,B,2.43070652173913
XB37,25,B,3.05720426519197
XB37,30,B,3.80833333333333
XB37,35,B,4.26022660818713
XB37,37.5,B,3.91277777777778
XB37,40,B,2.75656702898551
XB38,20,B,2.25090579710145
XB38,25,B,3.00611413043478
XB38,30,B,3.72333333333333
XB38,35,B,4.45138888888889
XB38,37.5,B,3.84472222222222
XB38,40,B,1.44067028985507
XB39,20,B,2.26947463768116
XB39,25,B,3.26556175740958
XB39,30,B,3.90027777777778
XB39,35,B,4.28279970760234
XB39,37.5,B,3.9605365892208
XB39,40,B,2.58242753623188
XB4,20,B,2.2085597826087
XB4,25,B,2.90961671183404
XB4,30,B,3.59055555555556
XB4,35,B,3.68468730805289
XB4,37.5,B,3.23914414414414
XB4,40,B,2.11324654575465
XB40,20,B,2.30298913043478
XB40,25,B,3.01879528985507
XB40,30,B,3.68070906432749
XB40,35,B,4.04291666666667
XB40,37.5,B,3.74444444444445
XB40,40,B,1.60552536231884
XB41,20,B,2.26880736714976
XB41,25,B,3.09668568024546
XB41,30,B,3.83111111111111
XB41,35,B,4.44974415204678
XB41,37.5,B,4.13451023391813
XB41,40,B,1.45064915458937
XB42,20,B,2.44814311594203
XB42,25,B,3.44228603603604
XB42,30,B,3.97694444444445
XB42,35,B,4.69334795321637
XB42,37.5,B,4.34124269005848
XB42,40,B,1.33944746376812
XB43,20,B,2.48007246376812
XB43,25,B,3.29098119858989
XB43,30,B,3.91916666666667
XB43,35,B,4.58347953216374
XB43,37.5,B,3.89888888888889
XB43,40,B,1.64334239130435
XB44,20,B,2.38760975649563
XB44,25,B,3.34402010706359
XB44,30,B,3.82638888888889
XB44,35,B,4.38797514619883
XB44,37.5,B,3.81277777777778
XB44,40,B,2.51232414479697
XB45,20,B,2.24048913043478
XB45,25,B,3.26008821321321
XB45,30,B,3.92944444444444
XB45,35,B,4.54586988304094
XB45,37.5,B,3.88763059111743
XB45,40,B,2.03158212560386
XB46,20,B,2.49880247094921
XB46,25,B,3.42370495495495
XB46,30,B,4.28199561403509
XB46,35,B,5.1984283625731
XB46,37.5,B,4.65807748538012
XB46,40,B,3.17962258454106
XB47,20,B,2.42663043478261
XB47,25,B,3.5793262012012
XB47,30,B,4.54272660818713
XB47,35,B,5.07127192982456
XB47,37.5,B,4.34950292397661
XB47,40,B,1.63768115942029
XB48,20,B,2.33763586956522
XB48,25,B,3.14970133176655
XB48,30,B,3.80166666666667
XB48,35,B,4.10012426900585
XB48,37.5,B,3.6375
XB48,40,B,1.65597826086957
XB49,20,B,2.27830615942029
XB49,25,B,3.08022424598512
XB49,30,B,3.85888888888889
XB49,35,B,4.59342105263158
XB49,37.5,B,3.94277777777778
XB49,40,B,1.37884963768116
XB5,20,B,2.33197463768116
XB5,25,B,3.12185575372696
XB5,30,B,3.82888888888889
XB5,35,B,4.44803684513529
XB5,37.5,B,3.89194444444445
XB5,40,B,2.43516207865382
XB50,20,B,2.21807065217391
XB50,25,B,3.1661199242721
XB50,30,B,3.66803362573099
XB50,35,B,4.28772660818713
XB50,37.5,B,3.5318018018018
XB50,40,B,1.53623188405797
XB6,20,B,2.11548913043478
XB6,25,B,3.04577617714069
XB6,30,B,3.87888888888889
XB6,35,B,4.50672591297591
XB6,37.5,B,4.30134502923977
XB6,40,B,1.64435529814261
XB7,20,B,2.29279891304348
XB7,25,B,3.17922481706597
XB7,30,B,3.98694444444445
XB7,35,B,4.62666058356848
XB7,37.5,B,4.24396929824561
XB7,40,B,1.29778642721952
XB8,20,B,2.25815217391304
XB8,25,B,2.92808669939326
XB8,30,B,3.24184684684685
XB8,35,B,3.91700887274194
XB8,37.5,B,3.62555555555556
XB8,40,B,2.56102241995987
XB9,20,B,2.31671195652174
XB9,25,B,3.63822212523842
XB9,30,B,4.9249269005848
XB9,35,B,5.32054907887162
XB9,37.5,B,4.70398391812866
XB9,40,B,1.6515717669768
XC1,20,C,2.05366847826087
XC1,25,C,2.8030899984449
XC1,30,C,3.72611111111111
XC1,35,C,3.97081222140433
XC1,37.5,C,3.69944444444444
XC1,40,C,2.67672547512665
XC10,20,C,2.06770833333333
XC10,25,C,2.94118849777545
XC10,30,C,3.78111111111111
XC10,35,C,4.45141777082567
XC10,37.5,C,4.02277777777778
XC10,40,C,2.53473154648794
XC11,20,C,2.07882818459191
XC11,25,C,2.97709239130435
XC11,30,C,3.83138888888889
XC11,35,C,4.16625168690958
XC11,37.5,C,3.96222222222222
XC11,40,C,2.51349505719094
XC12,20,C,2.02830615942029
XC12,25,C,2.79299304346562
XC12,30,C,3.24953641141141
XC12,35,C,3.6670209000097
XC12,37.5,C,3.44406343843844
XC12,40,C,2.41656135382649
XC13,20,C,2.10552536231884
XC13,25,C,2.85123230839108
XC13,30,C,3.76555555555556
XC13,35,C,4.3613043511196
XC13,37.5,C,3.93416666666667
XC13,40,C,2.82815217391304
XC14,20,C,2.05697953388171
XC14,25,C,3.01613498881927
XC14,30,C,3.85638888888889
XC14,35,C,4.36260339969094
XC14,37.5,C,3.95897660818714
XC14,40,C,2.62727721484499
XC15,20,C,2.08582427536232
XC15,25,C,2.83742602349538
XC15,30,C,3.51129316816817
XC15,35,C,3.77237569909159
XC15,37.5,C,3.4443262012012
XC15,40,C,2.48620291487139
XC16,20,C,1.97327898550725
XC16,25,C,2.87927146193108
XC16,30,C,3.61166666666667
XC16,35,C,4.42998686255265
XC16,37.5,C,4.01222222222222
XC16,40,C,2.62206892102126
XC17,20,C,2.05751811594203
XC17,25,C,2.85900362318841
XC17,30,C,3.49177927927928
XC17,35,C,3.6991588966589
XC17,37.5,C,3.22147522522523
XC17,40,C,2.47256184674827
XC18,20,C,2.18478260869565
XC18,25,C,3.08780519650085
XC18,30,C,3.74055555555556
XC18,35,C,4.15650584795322
XC18,37.5,C,3.81807748538012
XC18,40,C,2.94140880010445
XC19,20,C,2.11367753623188
XC19,25,C,3.05205273207991
XC19,30,C,3.77194444444445
XC19,35,C,4.40460526315789
XC19,37.5,C,3.56234234234234
XC19,40,C,2.91821100992297
XC2,20,C,2.28283514492754
XC2,25,C,3.27790902597466
XC2,30,C,4.52850877192982
XC2,35,C,4.55755224307856
XC2,37.5,C,3.88527777777778
XC2,40,C,2.61994761105991
XC20,20,C,2.10622307089698
XC20,25,C,3.0276268115942
XC20,30,C,4.32391812865497
XC20,35,C,4.52467105263158
XC20,37.5,C,3.74614114114114
XC20,40,C,2.82468745919833
XC21,20,C,2.23686594202899
XC21,25,C,3.29205632262698
XC21,30,C,4.66063596491228
XC21,35,C,5.24791666666667
XC21,37.5,C,3.80062134502924
XC21,40,C,2.85017626321974
XC22,20,C,2.12771739130435
XC22,25,C,3.0793327294686
XC22,30,C,3.82194444444445
XC22,35,C,4.0784649122807
XC22,37.5,C,3.48799174174174
XC22,40,C,2.44256928553267
XC23,20,C,2.18523550724638
XC23,25,C,3.17813193628411
XC23,30,C,4.49358187134503
XC23,35,C,4.62134502923977
XC23,37.5,C,3.42260510510511
XC23,40,C,2.65240036231884
XC24,20,C,2.31295289855072
XC24,25,C,3.66944444444444
XC24,30,C,4.79747807017544
XC24,35,C,4.94356725146199
XC24,37.5,C,4.30777777777778
XC24,40,C,2.94580917874396
XC25,20,C,2.23641304347826
XC25,25,C,3.35027214714715
XC25,30,C,4.56432748538012
XC25,35,C,4.48538011695906
XC25,37.5,C,3.49240990990991
XC25,40,C,2.7767454954955
XC26,20,C,1.99252717391304
XC26,25,C,2.84510869565217
XC26,30,C,3.57198948948949
XC26,35,C,3.74888888888889
XC26,37.5,C,2.90137012012012
XC26,40,C,2.13971920289855
XC27,20,C,2.18013937850894
XC27,25,C,3.25478587282935
XC27,30,C,3.96055555555556
XC27,35,C,4.07909356725146
XC27,37.5,C,3.51888513513514
XC27,40,C,2.2866847826087
XC28,20,C,2.1736865942029
XC28,25,C,3.15514427470949
XC28,30,C,4.08944444444445
XC28,35,C,5.00606725146199
XC28,37.5,C,3.41248498498499
XC28,40,C,2.46820733777256
XC29,20,C,2.20697463768116
XC29,25,C,2.97587397179788
XC29,30,C,3.92277777777778
XC29,35,C,3.99807748538012
XC29,37.5,C,3.30248310810811
XC29,40,C,2.3786231884058
XC3,20,C,2.15579710144928
XC3,25,C,2.96238332419871
XC3,30,C,3.74258771929825
XC3,35,C,4.02389221951688
XC3,37.5,C,3.80388888888889
XC3,40,C,2.47763456391174
XC30,20,C,2.1875
XC30,25,C,3.61448573573574
XC30,30,C,4.83483187134503
XC30,35,C,5.3
XC30,37.5,C,4.25570906432749
XC30,40,C,2.96935590481786
XC31,20,C,2.13609601449275
