taxa,PC1,PC2,PC3,PC4,umax
XD25,60.5181388708133,103.082552411402,-352.829653978013,416.670413677498,4.04003448742444
XD26,58.6821232046522,106.133464304992,-363.669587153134,428.754292497562,4.20942779567557
XD27,16.5657758356865,94.9304202823008,-348.791011009931,428.1993237511,4.36879821047477
XD28,41.0856493400995,110.4128201302,-357.910968790338,431.937417472467,4.33636985051057
XD29,18.8814485693791,106.169248770998,-351.707521603982,420.590498420944,4.03936643071938
XD3,72.1707378777748,105.537609103152,-361.168867320531,427.919380243694,3.9694059027243
XD30,32.771758928915,100.222096860566,-345.51110163834,415.987419700161,3.99715066148861
XD31,64.7698903188955,102.213331683238,-355.522131583584,419.815533580925,4.52220290810478
XD32,14.1794581042002,101.364068065757,-334.108728872949,414.04306161697,0.197019706266802
XD33,61.6109116669042,98.0566168779562,-350.262739536246,405.907432699661,4.76207235226899
XD34,35.4688389123465,108.956489624879,-334.079762470758,409.258773086386,3.8867627268023
XD35,28.413127869236,108.233144335368,-354.477934559875,427.370356384092,4.08372147857672
XD36,15.7012999788052,106.490747806336,-356.964565436357,438.55327543058,4.50524409891425
XD37,42.6954640056952,114.037582244625,-348.092640886126,420.021371691805,4.15780141460882
XD38,25.732788738162,104.542759518931,-342.323426215869,414.646868634793,3.80499873500278
XD39,51.0235638392107,113.738764445766,-359.401441815246,432.00363238174,3.82287995816093
XD4,36.271177401562,104.237418027525,-354.986814016835,430.888887506681,3.95724759265795
XD40,90.4697252565121,104.24615784331,-356.11532097563,412.561363794908,4.29779934177238
XD41,59.3390469206478,98.4664595665765,-342.377684402172,404.394259152847,3.97204288900035
XD42,48.649695403006,115.260620742396,-357.575453530609,422.975670399819,3.76186524078391
XD43,22.4066806916895,102.352911811633,-351.299803062132,427.674299408567,3.89931188409805
XD44,78.0155857632211,110.16741852552,-354.972304814758,409.404463816748,1.67282372272388
XD45,95.4649792545041,108.217184653712,-350.306703883705,401.904608557733,3.24933012676282
XD46,0.484250637412295,96.8683913309338,-346.093238022399,427.074070488566,4.49028122568837
XD47,41.7228379102803,115.231433950622,-345.987564245968,414.883366987447,3.69764075855269
XD48,56.0303635991592,112.652415146836,-360.820892441187,435.430505946627,3.09244348628366
XD49,31.6590733532984,103.096911363383,-346.4104488761,414.046101643256,4.20605728627579
XD5,44.8053442105913,92.1303777946323,-346.732139689879,407.524547630809,4.22665370539238
XD50,19.8145230371112,100.483946486352,-339.534221752674,418.198713448222,3.98108151870219
XD51,74.7701532831553,97.5708678772034,-347.615641882142,405.251238369277,3.94526237587778
XD52,42.720222144161,95.5269471532129,-350.084977955132,418.308409611702,4.26714208440775
XD6,49.5339217881764,108.480506802762,-363.487176536874,440.147255637397,4.14904676169499
XD7,52.5507612929587,113.612916088203,-357.320580772886,433.327374444947,3.59418803834548
XD8,24.6615174264538,93.930784681862,-352.719360980758,428.709674160873,4.31462595618456
XD9,28.0195377110144,93.9490489615682,-340.896773345603,401.197277910768,4.23610876736136
XG1,-2.83673845112771,502.298723088275,390.615624755691,21.2976341840191,1.60079471877836
XG10,-16.7026555847471,416.500122126839,321.671491536673,17.3090474984671,3.37044801223059
XG11,-11.0382671096953,441.536410668502,335.050844758488,11.5601761639483,3.67004413815244
XG12,-16.9190298771208,465.159942479426,365.938512144106,24.1720918773731,3.20885876673953
XG13,-7.27850563204395,429.928715602281,340.079962519369,26.3508762441884,4.04502627561452
XG14,-15.0889300131363,442.414212581486,338.302404701378,18.0326850678255,4.33110656242
XG15,-10.534108555757,431.854384036113,329.388265871558,17.6105449911762,3.99034843441235
XG16,-10.3142402445314,421.80309198405,320.655789955313,16.1385255289765,4.16551621952323
XG17,-23.6387149589882,394.932699664274,320.766926244026,31.698804605887,3.87415070492471
XG18,-18.660936519116,417.013459865881,339.51564589347,33.0734363332708,3.49252964156117
XG19,-10.2805487775402,483.45987618159,384.630564481547,23.1419923915251,3.54422018738007
XG20,-22.7098403789444,464.833450267259,366.926194800101,21.6374516742829,4.30724521125741
XG21,-21.2736518798777,411.692484345657,331.335386846502,25.5440895057199,3.8596590972469
XG22,-16.8975339071058,460.612530325072,362.082121185896,23.6027918708533,4.69204964242169
XG23,-17.7837882703593,429.271137736571,332.873049495841,21.7323387424038,4.04650737334635
XG24,-23.2221715993677,448.184945141813,350.167114912671,24.4855397111597,4.54179263396996
XG25,-14.0750878840646,408.187815983801,316.589910075508,19.7567033586149,4.04268599962539
XG26,-7.87917575134375,452.046204549157,343.499062832267,14.0783143870798,4.83923750727675
XG27,-16.3824581485684,421.388525703185,321.964425673917,16.8280026330266,3.72740089697488
XG28,-15.5859194289212,448.215933884885,363.057750697624,30.9382784861579,4.05918326949148
XG29,-5.33934027791195,461.272134362391,361.381350842094,19.8009656809972,4.26053251718598
XG3,-22.6013571200169,407.060094012817,321.25642761377,32.6901959745635,4.41376599901436
XG30,-19.1996174971525,451.808474732787,354.14831349684,22.695898640006,5.09478853811578
XG31,-3.31475975885288,503.203702499552,394.34560801147,20.3690351637368,3.52385484170115
XG32,5.18880972175982,490.252138014169,374.519860011281,13.5218218394552,4.18820414409433
XG33,-20.7248025008333,453.345586614017,353.543892784603,22.6310687123094,4.76461251189953
XG34,-17.0258645616845,398.986106710929,317.219167074836,23.3936984958029,4.42857279301317
XG35,-3.54332961373157,463.835030125342,362.907864401891,20.1331861289982,4.47509241079933
XG36,-22.6524380837357,403.62885352424,317.381290388357,20.131276167387,3.81368074888111
XG37,-20.6952216180301,442.111429066364,346.940609363871,21.5583937930265,5.0117204910088
XG38,-10.4479575293957,443.485350115178,343.633487507921,18.9971288239253,3.83499252220353
XG39,-18.9505661348764,418.161974046667,339.810811507386,29.4415299001783,3.63589701404188
XG4,-36.4793513205989,402.486735022,334.030433436613,36.7906737037421,1.90383515794478
XG40,1.48564765141048,444.485282939874,334.779405417988,15.9425751221335,4.24603451040547
XG41,-15.4991927135162,423.990201802207,336.435324985961,20.6262753991137,4.18039883421373
XG42,-11.3439867249655,449.538448794493,345.302106470163,18.3591925321042,2.03600376779131
XG43,-14.3768706491614,464.222126041598,364.537085379774,21.6644886511381,4.94565685331475
XG44,-27.7326092342451,429.7449514552,333.111712655839,21.9871965647817,5.10788400705586
XG45,-2.39754773287814,437.303277241018,327.943202125606,12.5382629405309,3.05992239646926
XG46,-10.8902798003595,442.941365920643,341.637233144028,22.0833394811905,3.99037861507821
XG47,-10.8937069586529,480.753555177209,374.418262259633,22.9425580265792,4.96456615059133
XG48,-16.5495160566195,438.142237810096,346.284159503454,21.1092661202875,3.76570977946278
XG49,-2.787461123473,494.340110220392,383.503190309223,15.3850470289726,3.65133281798852
XG5,-17.0967115450607,410.112987189207,316.969915109688,16.4990816593774,4.28901771800986
XG50,-15.7880333350574,431.246230100257,346.78914086714,30.0344891729164,3.51602267996015
XG52,-19.7272195669766,456.753934482237,362.951453292869,21.9646868814157,3.67184965588977
XG53,-21.8472809527231,409.120578094331,329.71553260362,26.2890703030712,3.41024505056984
XG54,-34.4782123583717,388.57732393511,315.606896407134,32.1418905025251,4.06608039310675
XG55,2.99313087710358,483.629711066737,371.639561495266,12.6039874430226,4.14742016991085
XG56,-23.2680587061045,434.705880061988,337.198652983509,19.8811206044308,5.00974480585094
XG57,-32.5502506159727,399.924511388397,329.681648174854,33.9488460755999,4.76715960735146
XG58,-18.6800830470644,410.335417581639,328.160110643981,30.8420772691403,2.00140461268497
XG59,-33.1835733859085,378.029972725632,303.319327346807,27.4673581730461,4.86107543434211
XG6,-36.6351425341678,390.810891148949,318.752811169174,35.4918680571972,0.98552868745946
XG60,-16.3243435892101,458.415180334871,362.166597487889,24.0543359025163,4.6813379334715
XG61,-16.0013845377832,417.182560268758,332.16356802119,27.4115998121255,4.07095548265569
XG62,-18.7311129915076,418.311175719339,337.614976848616,19.989308902932,2.70448661195667
XG63,-14.9363939100486,435.603096621247,343.903882059256,22.9172187761224,3.39483209296814
XG64,-18.755553288077,410.278582980394,328.04901172633,30.9054304836584,2.0357127364214
XG65,-19.4227704123321,406.353891754521,316.132775620397,31.0435255481049,4.85175376432038
XG66,-7.75161513306658,471.994620112448,360.873596397361,19.7186487398077,4.69801097736653
XG67,-20.6805121603107,423.621227607148,347.119417955713,32.7611943473482,3.52287362025817
XG68,-14.5665667226615,471.060632877178,367.728887483442,22.2321892501954,4.5921784811329
XG69,-4.77407938647705,415.442599115548,324.071789518874,21.5104674998058,4.48219144921093
XG7,-17.2584451856297,413.36045385064,331.988469679511,29.7541861492675,4.23730629519012
XG70,-18.9927720717196,416.412305559654,331.063892531122,20.3773425746563,3.37084400951575
XG71,-16.7579261943656,449.228837358312,351.611001720599,25.9144168744593,4.62187235894681
XG72,-28.9922418242817,397.992163607635,320.002910275484,31.8924108644434,3.95654271938208
XG8,3.11822472966574,467.93465873443,352.883108220164,15.2553938557395,3.35205367337648
P4448,-39.9019547147137,27.9036901073085,-46.307263522223,0.355417753587818,4.95483218555719
P4451,-33.4342744909229,22.8235603573443,-39.6544839212251,9.77966302563667,4.4026930604749
P4452,-25.8743495372175,16.4080795962053,-33.0594768769916,-0.693725251553456,3.66070578514414
P4457,-33.1140584009868,27.6938915771863,-35.4016420904458,11.4678529896122,5.1192047701984
P4459,-27.6157177670854,24.9457683265248,-36.3955429497364,0.718746252947265,4.96226983141219
P4463,-19.5586985311624,26.6428811683746,-31.2048521520961,-5.13835818987148,1.85373441797756
P4468,-9.55648931571244,12.6418135777061,-26.7932094773674,-2.40062477619546,4.59129298204054
P4471,-61.5708177995741,-0.23987404159513,-23.984411996588,2.16538523958154,5.04414833123699
P4472,-31.6883031087266,18.9333008292935,-42.5326294071849,3.07798312449822,4.0714239748869
P4479,-13.7031384830946,22.9799353748849,-42.5529162501594,2.99230881715491,4.92892564733181
P4486,-21.4275747223871,30.960116123388,-38.8628221950428,5.6951681434798,3.83326334826106
P4496,-31.7758758567534,21.6741000103692,-43.7977410081862,0.328630374768593,4.63137776521479
